order_id,facility_id,period,pilot_flag,dropped_at,promised_at,shift,channel,line_count,low_risk_flag,hazmat_flag,cycle_minutes,error_count,rework_flag,sla_miss_flag
BL-10202,FNT-12,baseline,0,2025-01-09T22:39:49,2025-01-10T00:39:49,Night,Marketplace,2,1,0,133.7,0,0,1
BL-10203,FNT-12,baseline,0,2025-01-09T22:51:37,2025-01-10T00:51:37,Night,DTC web,6,0,0,160.9,0,0,1
BL-10204,AUS-01,baseline,0,2025-01-10T06:13:48,2025-01-10T08:13:48,Days,DTC web,1,1,0,94.0,0,0,0
BL-10205,AUS-01,baseline,0,2025-01-10T06:43:16,2025-01-10T08:43:16,Days,DTC web,3,0,0,91.0,0,0,0
BL-10206,AUS-01,baseline,0,2025-01-10T06:38:32,2025-01-10T08:38:32,Days,DTC web,2,0,1,87.5,0,0,0
BL-10207,AUS-01,baseline,0,2025-01-10T06:37:20,2025-01-10T08:37:20,Days,DTC web,6,0,0,105.3,1,0,0
BL-10208,AUS-01,baseline,0,2025-01-10T06:38:03,2025-01-10T08:38:03,Days,Store replen,5,0,0,100.5,0,0,0
BL-10209,AUS-01,baseline,0,2025-01-10T14:30:21,2025-01-10T16:30:21,Swing,Store replen,3,0,0,88.5,0,0,0
BL-10210,AUS-01,baseline,0,2025-01-10T14:19:12,2025-01-10T16:19:12,Swing,Marketplace,9,0,0,111.5,0,0,0
BL-10211,AUS-01,baseline,0,2025-01-10T14:16:24,2025-01-10T16:16:24,Swing,Store replen,3,0,0,103.5,1,1,0
BL-10212,AUS-01,baseline,0,2025-01-10T14:42:03,2025-01-10T16:42:03,Swing,Marketplace,1,1,0,93.0,1,1,0
BL-10213,AUS-01,baseline,0,2025-01-10T22:27:02,2025-01-11T00:27:02,Night,DTC web,3,0,0,111.2,1,1,0
BL-10214,AUS-01,baseline,0,2025-01-10T22:24:35,2025-01-11T00:24:35,Night,DTC web,5,0,0,105.0,0,0,0
BL-10215,AUS-01,baseline,0,2025-01-10T22:08:15,2025-01-11T00:08:15,Night,Marketplace,3,0,0,104.0,1,1,0
BL-10216,AUS-01,baseline,0,2025-01-10T22:34:14,2025-01-11T00:34:14,Night,DTC web,1,1,0,99.2,0,0,0
BL-10217,AUS-01,baseline,0,2025-01-10T22:13:42,2025-01-11T00:13:42,Night,Store replen,1,0,0,69.8,0,0,0
BL-10218,EWR-07,baseline,0,2025-01-10T06:17:23,2025-01-10T08:17:23,Days,DTC web,6,0,0,109.6,0,0,0
BL-10219,EWR-07,baseline,0,2025-01-10T06:29:31,2025-01-10T08:29:31,Days,Marketplace,5,0,0,97.9,0,0,0
BL-10220,EWR-07,baseline,0,2025-01-10T06:27:42,2025-01-10T08:27:42,Days,DTC web,1,1,0,99.2,1,1,0
BL-10221,EWR-07,baseline,0,2025-01-10T06:10:23,2025-01-10T08:10:23,Days,DTC web,3,0,0,96.8,0,0,0
BL-10222,EWR-07,baseline,0,2025-01-10T06:48:08,2025-01-10T08:48:08,Days,DTC web,5,0,0,123.0,0,0,1
BL-10223,EWR-07,baseline,0,2025-01-10T06:29:30,2025-01-10T08:29:30,Days,Marketplace,7,0,1,123.0,0,0,1
BL-10224,EWR-07,baseline,0,2025-01-10T06:15:15,2025-01-10T08:15:15,Days,Store replen,4,0,0,120.2,0,0,1
BL-10225,EWR-07,baseline,0,2025-01-10T14:26:17,2025-01-10T16:26:17,Swing,DTC web,2,1,0,91.5,0,0,0
BL-10226,EWR-07,baseline,0,2025-01-10T14:08:37,2025-01-10T16:08:37,Swing,Marketplace,2,1,0,81.3,0,0,0
BL-10227,EWR-07,baseline,0,2025-01-10T14:26:30,2025-01-10T16:26:30,Swing,Marketplace,2,1,0,82.3,0,0,0
BL-10228,EWR-07,baseline,0,2025-01-10T14:48:08,2025-01-10T16:48:08,Swing,DTC web,2,1,0,95.8,0,0,0
BL-10229,EWR-07,baseline,0,2025-01-10T14:14:04,2025-01-10T16:14:04,Swing,DTC web,2,1,0,82.7,0,0,0
BL-10230,EWR-07,baseline,0,2025-01-10T14:44:31,2025-01-10T16:44:31,Swing,DTC web,2,1,0,118.1,2,1,0
BL-10231,EWR-07,baseline,0,2025-01-10T14:13:44,2025-01-10T16:13:44,Swing,DTC web,8,0,0,118.4,0,0,0
BL-10232,EWR-07,baseline,0,2025-01-10T22:27:05,2025-01-11T00:27:05,Night,DTC web,2,1,0,108.0,0,0,0
BL-10233,EWR-07,baseline,0,2025-01-10T22:47:13,2025-01-11T00:47:13,Night,DTC web,1,1,0,91.1,0,0,0
BL-10234,EWR-07,baseline,0,2025-01-10T22:25:07,2025-01-11T00:25:07,Night,DTC web,1,0,0,116.6,0,0,0
BL-10235,FNT-12,baseline,0,2025-01-10T06:15:39,2025-01-10T08:15:39,Days,DTC web,2,0,0,97.6,0,0,0
BL-10236,FNT-12,baseline,0,2025-01-10T06:09:49,2025-01-10T08:09:49,Days,DTC web,3,0,0,120.9,1,1,1
BL-10237,FNT-12,baseline,0,2025-01-10T06:41:21,2025-01-10T08:41:21,Days,DTC web,2,1,0,119.5,1,1,0
BL-10238,FNT-12,baseline,0,2025-01-10T06:41:10,2025-01-10T08:41:10,Days,Marketplace,7,0,0,159.9,0,0,1
BL-10239,FNT-12,baseline,0,2025-01-10T14:47:39,2025-01-10T16:47:39,Swing,DTC web,2,1,0,107.1,1,1,0
BL-10240,FNT-12,baseline,0,2025-01-10T14:13:27,2025-01-10T16:13:27,Swing,DTC web,8,0,1,160.5,0,0,1
BL-10241,FNT-12,baseline,0,2025-01-10T14:14:30,2025-01-10T16:14:30,Swing,DTC web,8,0,0,148.8,0,0,1
BL-10242,FNT-12,baseline,0,2025-01-10T14:50:46,2025-01-10T16:50:46,Swing,Marketplace,3,0,0,128.1,1,1,1
BL-10243,FNT-12,baseline,0,2025-01-10T14:48:10,2025-01-10T16:48:10,Swing,DTC web,2,1,0,113.4,0,0,0
BL-10244,FNT-12,baseline,0,2025-01-10T14:48:48,2025-01-10T16:48:48,Swing,Marketplace,4,0,0,130.1,0,0,1
BL-10245,FNT-12,baseline,0,2025-01-10T14:29:09,2025-01-10T16:29:09,Swing,DTC web,2,1,0,121.1,0,0,1
BL-10246,FNT-12,baseline,0,2025-01-10T22:12:48,2025-01-11T00:12:48,Night,DTC web,7,0,0,166.9,0,0,1
BL-10247,FNT-12,baseline,0,2025-01-10T22:48:46,2025-01-11T00:48:46,Night,DTC web,4,0,0,124.1,0,0,1
BL-10248,AUS-01,baseline,0,2025-01-11T06:20:29,2025-01-11T08:20:29,Days,DTC web,5,0,0,105.5,0,0,0
BL-10249,AUS-01,baseline,0,2025-01-11T06:27:31,2025-01-11T08:27:31,Days,DTC web,7,0,0,112.5,0,0,0
BL-10250,AUS-01,baseline,0,2025-01-11T06:29:02,2025-01-11T08:29:02,Days,Marketplace,3,0,0,90.6,0,0,0
BL-10251,AUS-01,baseline,0,2025-01-11T06:14:06,2025-01-11T08:14:06,Days,DTC web,1,1,0,58.9,0,0,0
BL-10252,AUS-01,baseline,0,2025-01-11T06:51:28,2025-01-11T08:51:28,Days,Marketplace,3,0,0,86.5,0,0,0
BL-10253,AUS-01,baseline,0,2025-01-11T06:33:45,2025-01-11T08:33:45,Days,DTC web,2,1,0,92.1,0,0,0
BL-10254,AUS-01,baseline,0,2025-01-11T14:40:38,2025-01-11T16:40:38,Swing,Store replen,5,0,0,106.2,0,0,0
BL-10255,AUS-01,baseline,0,2025-01-11T14:46:39,2025-01-11T16:46:39,Swing,Store replen,2,0,0,101.8,0,0,0
BL-10256,AUS-01,baseline,0,2025-01-11T22:44:30,2025-01-12T00:44:30,Night,Marketplace,6,0,0,90.4,0,0,0
BL-10257,AUS-01,baseline,0,2025-01-11T22:41:40,2025-01-12T00:41:40,Night,Marketplace,1,1,0,88.1,0,0,0
BL-10258,AUS-01,baseline,0,2025-01-11T22:22:37,2025-01-12T00:22:37,Night,DTC web,5,0,0,127.5,0,0,1
BL-10259,AUS-01,baseline,0,2025-01-11T22:46:14,2025-01-12T00:46:14,Night,DTC web,9,0,0,137.3,1,0,1
BL-10260,AUS-01,baseline,0,2025-01-11T22:27:27,2025-01-12T00:27:27,Night,Marketplace,1,1,0,91.5,0,0,0
BL-10261,EWR-07,baseline,0,2025-01-11T06:29:39,2025-01-11T08:29:39,Days,DTC web,1,1,0,92.7,1,1,0
BL-10262,EWR-07,baseline,0,2025-01-11T06:38:06,2025-01-11T08:38:06,Days,DTC web,4,0,0,121.3,0,0,1
BL-10263,EWR-07,baseline,0,2025-01-11T06:44:15,2025-01-11T08:44:15,Days,Store replen,4,0,0,106.9,0,0,0
BL-10264,EWR-07,baseline,0,2025-01-11T06:47:01,2025-01-11T08:47:01,Days,DTC web,4,0,0,111.6,1,0,0
BL-10265,EWR-07,baseline,0,2025-01-11T14:40:26,2025-01-11T16:40:26,Swing,Marketplace,2,1,0,111.1,0,0,0
BL-10266,EWR-07,baseline,0,2025-01-11T14:51:28,2025-01-11T16:51:28,Swing,DTC web,5,0,0,116.4,0,0,0
BL-10267,EWR-07,baseline,0,2025-01-11T14:51:07,2025-01-11T16:51:07,Swing,Store replen,4,0,0,126.0,0,0,1
BL-10268,EWR-07,baseline,0,2025-01-11T14:15:14,2025-01-11T16:15:14,Swing,DTC web,5,0,0,145.8,1,0,1
BL-10269,EWR-07,baseline,0,2025-01-11T14:40:31,2025-01-11T16:40:31,Swing,DTC web,5,0,0,108.2,0,0,0
BL-10270,EWR-07,baseline,0,2025-01-11T22:38:40,2025-01-12T00:38:40,Night,Marketplace,1,1,0,90.6,0,0,0
BL-10271,EWR-07,baseline,0,2025-01-11T22:39:21,2025-01-12T00:39:21,Night,DTC web,2,1,0,121.3,1,1,1
BL-10272,FNT-12,baseline,0,2025-01-11T06:49:26,2025-01-11T08:49:26,Days,Marketplace,1,1,0,85.0,0,0,0
BL-10273,FNT-12,baseline,0,2025-01-11T06:40:16,2025-01-11T08:40:16,Days,DTC web,5,0,0,138.0,1,1,1
BL-10274,FNT-12,baseline,0,2025-01-11T14:51:21,2025-01-11T16:51:21,Swing,Marketplace,3,0,0,106.3,1,0,0
BL-10275,FNT-12,baseline,0,2025-01-11T14:10:25,2025-01-11T16:10:25,Swing,Marketplace,4,0,1,114.7,0,0,0
BL-10276,FNT-12,baseline,0,2025-01-11T14:36:05,2025-01-11T16:36:05,Swing,Marketplace,9,0,0,140.7,0,0,1
BL-10277,FNT-12,baseline,0,2025-01-11T14:16:10,2025-01-11T16:16:10,Swing,DTC web,4,0,0,127.5,1,1,1
BL-10278,FNT-12,baseline,0,2025-01-11T14:11:01,2025-01-11T16:11:01,Swing,DTC web,2,1,0,97.2,0,0,0
BL-10279,FNT-12,baseline,0,2025-01-11T14:36:06,2025-01-11T16:36:06,Swing,DTC web,6,0,0,113.6,0,0,0
BL-10280,FNT-12,baseline,0,2025-01-11T22:40:43,2025-01-12T00:40:43,Night,DTC web,7,0,0,151.9,0,0,1
BL-10281,FNT-12,baseline,0,2025-01-11T22:50:47,2025-01-12T00:50:47,Night,Marketplace,3,0,0,120.7,0,0,1
BL-10282,FNT-12,baseline,0,2025-01-11T22:35:21,2025-01-12T00:35:21,Night,DTC web,6,0,0,169.4,0,0,1
BL-10283,FNT-12,baseline,0,2025-01-11T22:25:10,2025-01-12T00:25:10,Night,Marketplace,2,1,0,147.7,1,1,1
BL-10284,AUS-01,baseline,0,2025-01-13T06:48:07,2025-01-13T08:48:07,Days,DTC web,7,0,0,118.1,0,0,0
BL-10285,AUS-01,baseline,0,2025-01-13T06:18:28,2025-01-13T08:18:28,Days,Marketplace,9,0,0,127.8,0,0,1
BL-10286,AUS-01,baseline,0,2025-01-13T06:48:11,2025-01-13T08:48:11,Days,DTC web,12,0,0,152.2,1,1,1
BL-10287,AUS-01,baseline,0,2025-01-13T06:36:33,2025-01-13T08:36:33,Days,DTC web,3,0,0,80.3,0,0,0
BL-10288,AUS-01,baseline,0,2025-01-13T14:08:23,2025-01-13T16:08:23,Swing,Store replen,7,0,0,133.3,0,0,1
BL-10289,AUS-01,baseline,0,2025-01-13T14:48:37,2025-01-13T16:48:37,Swing,DTC web,5,0,0,106.6,0,0,0
BL-10290,AUS-01,baseline,0,2025-01-13T14:28:17,2025-01-13T16:28:17,Swing,Marketplace,1,1,0,74.8,0,0,0
BL-10291,AUS-01,baseline,0,2025-01-13T22:32:00,2025-01-14T00:32:00,Night,DTC web,7,0,0,134.7,1,1,1
BL-10292,AUS-01,baseline,0,2025-01-13T22:26:25,2025-01-14T00:26:25,Night,Marketplace,3,0,0,92.0,0,0,0
BL-10293,AUS-01,baseline,0,2025-01-13T22:17:39,2025-01-14T00:17:39,Night,Marketplace,4,0,0,94.7,0,0,0
BL-10294,AUS-01,baseline,0,2025-01-13T22:48:18,2025-01-14T00:48:18,Night,Store replen,3,0,0,133.7,0,0,1
BL-10295,AUS-01,baseline,0,2025-01-13T22:09:06,2025-01-14T00:09:06,Night,DTC web,1,1,0,87.8,0,0,0
BL-10296,EWR-07,baseline,0,2025-01-13T06:21:31,2025-01-13T08:21:31,Days,DTC web,1,1,0,75.1,0,0,0
BL-10297,EWR-07,baseline,0,2025-01-13T06:44:19,2025-01-13T08:44:19,Days,DTC web,2,1,0,110.9,0,0,0
BL-10298,EWR-07,baseline,0,2025-01-13T06:20:29,2025-01-13T08:20:29,Days,DTC web,1,1,0,91.5,0,0,0
BL-10299,EWR-07,baseline,0,2025-01-13T06:47:12,2025-01-13T08:47:12,Days,DTC web,8,0,0,139.0,0,0,1
BL-10300,EWR-07,baseline,0,2025-01-13T06:33:32,2025-01-13T08:33:32,Days,Marketplace,5,0,0,103.0,0,0,0
BL-10301,EWR-07,baseline,0,2025-01-13T06:41:26,2025-01-13T08:41:26,Days,DTC web,4,0,0,114.5,1,1,0
BL-10302,EWR-07,baseline,0,2025-01-13T14:18:31,2025-01-13T16:18:31,Swing,Marketplace,4,0,0,117.3,0,0,0
BL-10303,EWR-07,baseline,0,2025-01-13T14:34:10,2025-01-13T16:34:10,Swing,Marketplace,7,0,0,121.3,0,0,1
BL-10304,EWR-07,baseline,0,2025-01-13T14:29:19,2025-01-13T16:29:19,Swing,Marketplace,3,0,0,124.9,1,0,1
BL-10305,EWR-07,baseline,0,2025-01-13T14:44:15,2025-01-13T16:44:15,Swing,Marketplace,11,0,0,155.4,0,0,1
BL-10306,EWR-07,baseline,0,2025-01-13T14:26:36,2025-01-13T16:26:36,Swing,Marketplace,6,0,0,109.5,0,0,0
BL-10307,EWR-07,baseline,0,2025-01-13T14:26:35,2025-01-13T16:26:35,Swing,DTC web,8,0,0,118.7,0,0,0
BL-10308,EWR-07,baseline,0,2025-01-13T14:08:35,2025-01-13T16:08:35,Swing,Marketplace,1,1,0,84.1,0,0,0
BL-10309,EWR-07,baseline,0,2025-01-13T22:19:00,2025-01-14T00:19:00,Night,Marketplace,2,1,0,95.4,0,0,0
BL-10310,EWR-07,baseline,0,2025-01-13T22:43:00,2025-01-14T00:43:00,Night,DTC web,1,1,0,100.3,0,0,0
BL-10311,EWR-07,baseline,0,2025-01-13T22:29:14,2025-01-14T00:29:14,Night,DTC web,1,1,0,101.3,1,1,0
BL-10312,EWR-07,baseline,0,2025-01-13T22:08:35,2025-01-14T00:08:35,Night,DTC web,4,0,0,135.5,0,0,1
BL-10313,EWR-07,baseline,0,2025-01-13T22:25:23,2025-01-14T00:25:23,Night,DTC web,2,1,0,116.7,2,1,0
BL-10314,EWR-07,baseline,0,2025-01-13T22:10:26,2025-01-14T00:10:26,Night,Marketplace,3,0,0,139.8,0,0,1
BL-10315,EWR-07,baseline,0,2025-01-13T22:51:21,2025-01-14T00:51:21,Night,DTC web,3,0,0,142.7,0,0,1
BL-10316,EWR-07,baseline,0,2025-01-13T22:44:28,2025-01-14T00:44:28,Night,Marketplace,4,0,0,121.3,1,0,1
BL-10317,EWR-07,baseline,0,2025-01-13T22:14:00,2025-01-14T00:14:00,Night,Marketplace,4,0,0,104.2,0,0,0
BL-10318,FNT-12,baseline,0,2025-01-13T06:31:49,2025-01-13T08:31:49,Days,Marketplace,3,0,0,103.4,0,0,0
BL-10319,FNT-12,baseline,0,2025-01-13T06:42:06,2025-01-13T08:42:06,Days,DTC web,1,1,0,143.9,0,0,1
BL-10320,FNT-12,baseline,0,2025-01-13T06:28:35,2025-01-13T08:28:35,Days,Store replen,7,0,0,165.9,1,1,1
BL-10321,FNT-12,baseline,0,2025-01-13T06:22:31,2025-01-13T08:22:31,Days,DTC web,3,0,0,99.0,0,0,0
BL-10322,FNT-12,baseline,0,2025-01-13T06:49:05,2025-01-13T08:49:05,Days,DTC web,1,0,0,91.1,0,0,0
BL-10323,FNT-12,baseline,0,2025-01-13T06:09:03,2025-01-13T08:09:03,Days,DTC web,2,1,0,104.1,1,0,0
BL-10324,FNT-12,baseline,0,2025-01-13T14:32:19,2025-01-13T16:32:19,Swing,DTC web,3,0,0,97.7,0,0,0
BL-10325,FNT-12,baseline,0,2025-01-13T14:13:24,2025-01-13T16:13:24,Swing,Marketplace,2,1,0,91.9,0,0,0
BL-10326,FNT-12,baseline,0,2025-01-13T14:21:27,2025-01-13T16:21:27,Swing,DTC web,4,0,0,121.1,2,1,1
BL-10327,FNT-12,baseline,0,2025-01-13T14:36:15,2025-01-13T16:36:15,Swing,Store replen,4,0,0,121.4,0,0,1
BL-10328,FNT-12,baseline,0,2025-01-13T14:14:05,2025-01-13T16:14:05,Swing,Store replen,3,0,0,114.2,0,0,0
BL-10329,FNT-12,baseline,0,2025-01-13T14:25:44,2025-01-13T16:25:44,Swing,Marketplace,3,0,0,114.9,0,0,0
BL-10330,FNT-12,baseline,0,2025-01-13T22:38:10,2025-01-14T00:38:10,Night,DTC web,4,0,0,142.7,1,1,1
BL-10331,FNT-12,baseline,0,2025-01-13T22:16:47,2025-01-14T00:16:47,Night,DTC web,2,0,1,118.5,0,0,0
BL-10332,FNT-12,baseline,0,2025-01-13T22:21:02,2025-01-14T00:21:02,Night,DTC web,3,0,1,116.0,0,0,0
BL-10333,FNT-12,baseline,0,2025-01-13T22:17:19,2025-01-14T00:17:19,Night,Store replen,5,0,0,167.5,1,1,1
BL-10334,FNT-12,baseline,0,2025-01-13T22:46:45,2025-01-14T00:46:45,Night,DTC web,5,0,0,172.5,2,1,1
BL-10335,AUS-01,baseline,0,2025-01-14T06:34:49,2025-01-14T08:34:49,Days,Store replen,1,0,0,69.0,0,0,0
BL-10336,AUS-01,baseline,0,2025-01-14T06:08:49,2025-01-14T08:08:49,Days,DTC web,6,0,0,111.5,1,1,0
BL-10337,AUS-01,baseline,0,2025-01-14T06:29:25,2025-01-14T08:29:25,Days,DTC web,3,0,0,106.5,0,0,0
BL-10338,AUS-01,baseline,0,2025-01-14T06:38:40,2025-01-14T08:38:40,Days,DTC web,1,1,0,81.7,0,0,0
BL-10339,AUS-01,baseline,0,2025-01-14T14:32:48,2025-01-14T16:32:48,Swing,Marketplace,5,0,0,88.2,0,0,0
BL-10340,AUS-01,baseline,0,2025-01-14T14:18:28,2025-01-14T16:18:28,Swing,DTC web,5,0,0,126.3,0,0,1
BL-10341,AUS-01,baseline,0,2025-01-14T14:32:43,2025-01-14T16:32:43,Swing,DTC web,3,0,0,106.5,0,0,0
BL-10342,AUS-01,baseline,0,2025-01-14T14:42:22,2025-01-14T16:42:22,Swing,Store replen,8,0,0,114.1,1,1,0
BL-10343,AUS-01,baseline,0,2025-01-14T14:19:48,2025-01-14T16:19:48,Swing,Store replen,2,0,0,94.5,0,0,0
BL-10344,AUS-01,baseline,0,2025-01-14T14:48:42,2025-01-14T16:48:42,Swing,Marketplace,4,0,0,111.1,0,0,0
BL-10345,AUS-01,baseline,0,2025-01-14T14:20:47,2025-01-14T16:20:47,Swing,DTC web,3,0,0,98.2,0,0,0
BL-10346,AUS-01,baseline,0,2025-01-14T22:26:34,2025-01-15T00:26:34,Night,Marketplace,1,1,0,67.7,0,0,0
BL-10347,AUS-01,baseline,0,2025-01-14T22:16:29,2025-01-15T00:16:29,Night,DTC web,7,0,0,118.3,1,0,0
BL-10348,AUS-01,baseline,0,2025-01-14T22:10:38,2025-01-15T00:10:38,Night,DTC web,2,1,0,92.4,0,0,0
BL-10349,AUS-01,baseline,0,2025-01-14T22:16:03,2025-01-15T00:16:03,Night,Store replen,2,0,0,87.0,0,0,0
BL-10350,EWR-07,baseline,0,2025-01-14T06:11:09,2025-01-14T08:11:09,Days,Marketplace,1,1,0,88.8,0,0,0
BL-10351,EWR-07,baseline,0,2025-01-14T06:30:29,2025-01-14T08:30:29,Days,Marketplace,4,0,0,101.8,0,0,0
BL-10352,EWR-07,baseline,0,2025-01-14T06:14:40,2025-01-14T08:14:40,Days,DTC web,1,1,0,90.5,1,1,0
BL-10353,EWR-07,baseline,0,2025-01-14T06:43:47,2025-01-14T08:43:47,Days,DTC web,3,0,0,91.5,1,1,0
BL-10354,EWR-07,baseline,0,2025-01-14T06:25:42,2025-01-14T08:25:42,Days,DTC web,1,1,0,99.6,0,0,0
BL-10355,EWR-07,baseline,0,2025-01-14T06:46:29,2025-01-14T08:46:29,Days,DTC web,2,0,0,104.0,0,0,0
BL-10356,EWR-07,baseline,0,2025-01-14T06:29:34,2025-01-14T08:29:34,Days,Marketplace,6,0,0,134.1,0,0,1
BL-10357,EWR-07,baseline,0,2025-01-14T06:50:11,2025-01-14T08:50:11,Days,DTC web,2,0,0,94.5,0,0,0
BL-10358,EWR-07,baseline,0,2025-01-14T14:44:26,2025-01-14T16:44:26,Swing,DTC web,1,1,0,79.4,0,0,0
BL-10359,EWR-07,baseline,0,2025-01-14T14:17:29,2025-01-14T16:17:29,Swing,DTC web,2,1,0,107.8,0,0,0
BL-10360,EWR-07,baseline,0,2025-01-14T14:21:27,2025-01-14T16:21:27,Swing,DTC web,3,0,0,93.2,0,0,0
BL-10361,EWR-07,baseline,0,2025-01-14T14:19:43,2025-01-14T16:19:43,Swing,DTC web,1,1,0,96.7,0,0,0
BL-10362,EWR-07,baseline,0,2025-01-14T22:31:19,2025-01-15T00:31:19,Night,Marketplace,2,1,0,115.7,1,0,0
BL-10363,EWR-07,baseline,0,2025-01-14T22:39:19,2025-01-15T00:39:19,Night,Store replen,2,0,0,96.2,0,0,0
BL-10364,EWR-07,baseline,0,2025-01-14T22:26:06,2025-01-15T00:26:06,Night,Store replen,4,0,0,119.6,0,0,0
BL-10365,EWR-07,baseline,0,2025-01-14T22:29:07,2025-01-15T00:29:07,Night,Marketplace,3,0,0,119.3,0,0,0
BL-10366,EWR-07,baseline,0,2025-01-14T22:34:46,2025-01-15T00:34:46,Night,DTC web,7,0,0,144.9,0,0,1
BL-10367,EWR-07,baseline,0,2025-01-14T22:51:37,2025-01-15T00:51:37,Night,Marketplace,1,1,0,122.0,1,1,1
BL-10368,EWR-07,baseline,0,2025-01-14T22:21:15,2025-01-15T00:21:15,Night,DTC web,1,0,0,100.7,0,0,0
BL-10369,EWR-07,baseline,0,2025-01-14T22:21:09,2025-01-15T00:21:09,Night,Marketplace,2,0,0,104.7,0,0,0
BL-10370,FNT-12,baseline,0,2025-01-14T06:43:08,2025-01-14T08:43:08,Days,Store replen,2,0,0,93.7,0,0,0
BL-10371,FNT-12,baseline,0,2025-01-14T06:25:21,2025-01-14T08:25:21,Days,DTC web,7,0,0,144.6,0,0,1
BL-10372,FNT-12,baseline,0,2025-01-14T06:30:41,2025-01-14T08:30:41,Days,Marketplace,1,0,0,85.3,0,0,0
BL-10373,FNT-12,baseline,0,2025-01-14T06:31:32,2025-01-14T08:31:32,Days,Store replen,3,0,0,111.5,0,0,0
BL-10374,FNT-12,baseline,0,2025-01-14T06:08:16,2025-01-14T08:08:16,Days,DTC web,1,1,0,86.6,0,0,0
BL-10375,FNT-12,baseline,0,2025-01-14T06:28:32,2025-01-14T08:28:32,Days,DTC web,5,0,0,167.7,1,1,1
BL-10376,FNT-12,baseline,0,2025-01-14T06:38:41,2025-01-14T08:38:41,Days,Store replen,3,0,0,121.2,1,0,1
BL-10377,FNT-12,baseline,0,2025-01-14T06:20:28,2025-01-14T08:20:28,Days,DTC web,2,1,0,96.4,0,0,0
BL-10378,FNT-12,baseline,0,2025-01-14T06:09:41,2025-01-14T08:09:41,Days,DTC web,2,1,0,134.0,1,0,1
BL-10379,FNT-12,baseline,0,2025-01-14T14:48:43,2025-01-14T16:48:43,Swing,DTC web,14,0,0,200.1,1,1,1
BL-10380,FNT-12,baseline,0,2025-01-14T14:33:02,2025-01-14T16:33:02,Swing,DTC web,8,0,0,159.2,1,1,1
BL-10381,FNT-12,baseline,0,2025-01-14T14:44:08,2025-01-14T16:44:08,Swing,Marketplace,2,1,0,108.7,0,0,0
BL-10382,FNT-12,baseline,0,2025-01-14T14:08:26,2025-01-14T16:08:26,Swing,DTC web,2,1,0,112.2,0,0,0
BL-10383,FNT-12,baseline,0,2025-01-14T14:09:28,2025-01-14T16:09:28,Swing,Marketplace,4,0,0,116.3,0,0,0
BL-10384,FNT-12,baseline,0,2025-01-14T14:37:34,2025-01-14T16:37:34,Swing,Marketplace,4,0,0,127.2,1,1,1
BL-10385,FNT-12,baseline,0,2025-01-14T14:17:27,2025-01-14T16:17:27,Swing,DTC web,4,0,0,108.2,1,1,0
BL-10386,FNT-12,baseline,0,2025-01-14T14:20:37,2025-01-14T16:20:37,Swing,DTC web,3,0,0,139.6,1,1,1
BL-10387,FNT-12,baseline,0,2025-01-14T14:40:20,2025-01-14T16:40:20,Swing,DTC web,7,0,0,131.5,0,0,1
BL-10388,FNT-12,baseline,0,2025-01-14T14:35:03,2025-01-14T16:35:03,Swing,DTC web,3,0,0,116.9,0,0,0
BL-10389,FNT-12,baseline,0,2025-01-14T14:45:40,2025-01-14T16:45:40,Swing,DTC web,4,0,0,112.6,0,0,0
BL-10390,FNT-12,baseline,0,2025-01-14T22:41:36,2025-01-15T00:41:36,Night,DTC web,5,0,0,168.1,0,0,1
BL-10391,FNT-12,baseline,0,2025-01-14T22:08:29,2025-01-15T00:08:29,Night,Marketplace,5,0,0,134.5,0,0,1
BL-10392,FNT-12,baseline,0,2025-01-14T22:44:20,2025-01-15T00:44:20,Night,Marketplace,3,0,1,122.9,0,0,1
BL-10393,FNT-12,baseline,0,2025-01-14T22:19:29,2025-01-15T00:19:29,Night,DTC web,5,0,0,151.3,0,0,1
BL-10394,FNT-12,baseline,0,2025-01-14T22:38:11,2025-01-15T00:38:11,Night,DTC web,2,1,0,146.8,1,1,1
BL-10395,FNT-12,baseline,0,2025-01-14T22:46:30,2025-01-15T00:46:30,Night,DTC web,5,0,0,149.2,1,1,1
BL-10396,FNT-12,baseline,0,2025-01-14T22:37:23,2025-01-15T00:37:23,Night,DTC web,1,1,0,106.4,0,0,0
BL-10397,FNT-12,baseline,0,2025-01-14T22:45:02,2025-01-15T00:45:02,Night,Marketplace,7,0,0,152.4,0,0,1
BL-10398,FNT-12,baseline,0,2025-01-14T22:20:23,2025-01-15T00:20:23,Night,DTC web,2,0,1,126.3,0,0,1
BL-10399,FNT-12,baseline,0,2025-01-14T22:11:19,2025-01-15T00:11:19,Night,Marketplace,6,0,0,152.5,0,0,1
BL-10400,FNT-12,baseline,0,2025-01-14T22:47:05,2025-01-15T00:47:05,Night,DTC web,3,0,0,120.6,0,0,1
BL-10401,FNT-12,baseline,0,2025-01-14T22:48:42,2025-01-15T00:48:42,Night,Marketplace,4,0,0,149.6,1,1,1
BL-10402,AUS-01,baseline,0,2025-01-15T06:32:13,2025-01-15T08:32:13,Days,Marketplace,1,1,0,80.2,0,0,0
BL-10403,AUS-01,baseline,0,2025-01-15T06:49:36,2025-01-15T08:49:36,Days,DTC web,9,0,0,118.1,0,0,0
