order_id,step_id,step_name,step_seq,started_at,ended_at,dwell_minutes
BL-10049,stage_ship,Stage & ship,6,2025-01-07T00:05:55,2025-01-07T00:17:55,12.0
BL-10050,wave_release,Wave release,1,2025-01-06T22:34:05,2025-01-06T22:43:47,9.7
BL-10050,slot_locate,Slot locate,2,2025-01-06T22:43:47,2025-01-06T22:54:11,10.4
BL-10050,pick,Pick,3,2025-01-06T22:54:11,2025-01-06T23:43:17,49.1
BL-10050,pack,Pack,4,2025-01-06T23:43:17,2025-01-07T00:00:23,17.1
BL-10050,qc,QC gate,5,2025-01-07T00:00:23,2025-01-07T00:15:35,15.2
BL-10050,stage_ship,Stage & ship,6,2025-01-07T00:15:35,2025-01-07T00:27:05,11.5
BL-10051,wave_release,Wave release,1,2025-01-06T22:18:25,2025-01-06T22:26:37,8.2
BL-10051,slot_locate,Slot locate,2,2025-01-06T22:26:37,2025-01-06T22:36:49,10.2
BL-10051,pick,Pick,3,2025-01-06T22:36:49,2025-01-06T23:53:43,76.9
BL-10051,pack,Pack,4,2025-01-06T23:53:43,2025-01-07T00:17:37,23.9
BL-10051,qc,QC gate,5,2025-01-07T00:17:37,2025-01-07T00:45:07,27.5
BL-10051,stage_ship,Stage & ship,6,2025-01-07T00:45:07,2025-01-07T00:54:49,9.7
BL-10052,wave_release,Wave release,1,2025-01-06T22:19:07,2025-01-06T22:25:19,6.2
BL-10052,slot_locate,Slot locate,2,2025-01-06T22:25:19,2025-01-06T22:35:37,10.3
BL-10052,pick,Pick,3,2025-01-06T22:35:37,2025-01-06T23:44:13,68.6
BL-10052,pack,Pack,4,2025-01-06T23:44:13,2025-01-07T00:01:55,17.7
BL-10052,qc,QC gate,5,2025-01-07T00:01:55,2025-01-07T00:19:13,17.3
BL-10052,stage_ship,Stage & ship,6,2025-01-07T00:19:13,2025-01-07T00:29:49,10.6
BL-10053,wave_release,Wave release,1,2025-01-06T22:26:19,2025-01-06T22:34:19,8.0
BL-10053,slot_locate,Slot locate,2,2025-01-06T22:34:19,2025-01-06T22:49:13,14.9
BL-10053,pick,Pick,3,2025-01-06T22:49:13,2025-01-07T00:19:49,90.6
BL-10053,pack,Pack,4,2025-01-07T00:19:49,2025-01-07T00:39:19,19.5
BL-10053,qc,QC gate,5,2025-01-07T00:39:19,2025-01-07T01:04:31,25.2
BL-10053,stage_ship,Stage & ship,6,2025-01-07T01:04:31,2025-01-07T01:16:43,12.2
BL-10054,wave_release,Wave release,1,2025-01-07T06:40:27,2025-01-07T06:45:21,4.9
BL-10054,slot_locate,Slot locate,2,2025-01-07T06:45:21,2025-01-07T06:52:27,7.1
BL-10054,pick,Pick,3,2025-01-07T06:52:27,2025-01-07T08:25:15,92.8
BL-10054,pack,Pack,4,2025-01-07T08:25:15,2025-01-07T08:34:03,8.8
BL-10054,qc,QC gate,5,2025-01-07T08:34:03,2025-01-07T08:45:21,11.3
BL-10054,stage_ship,Stage & ship,6,2025-01-07T08:45:21,2025-01-07T08:53:45,8.4
BL-10055,wave_release,Wave release,1,2025-01-07T06:34:44,2025-01-07T06:38:14,3.5
BL-10055,slot_locate,Slot locate,2,2025-01-07T06:38:14,2025-01-07T06:50:50,12.6
BL-10055,pick,Pick,3,2025-01-07T06:50:50,2025-01-07T07:29:56,39.1
BL-10055,pack,Pack,4,2025-01-07T07:29:56,2025-01-07T07:44:20,14.4
BL-10055,qc,QC gate,5,2025-01-07T07:44:20,2025-01-07T07:56:08,11.8
BL-10055,stage_ship,Stage & ship,6,2025-01-07T07:56:08,2025-01-07T08:03:02,6.9
BL-10056,wave_release,Wave release,1,2025-01-07T06:31:17,2025-01-07T06:33:47,2.5
BL-10056,slot_locate,Slot locate,2,2025-01-07T06:33:47,2025-01-07T06:44:47,11.0
BL-10056,pick,Pick,3,2025-01-07T06:44:47,2025-01-07T07:43:29,58.7
BL-10056,pack,Pack,4,2025-01-07T07:43:29,2025-01-07T07:59:29,16.0
BL-10056,qc,QC gate,5,2025-01-07T08:12:35,2025-01-07T08:29:59,17.4
BL-10056,stage_ship,Stage & ship,6,2025-01-07T08:29:59,2025-01-07T08:39:53,9.9
BL-10057,wave_release,Wave release,1,2025-01-07T06:48:08,2025-01-07T06:53:08,5.0
BL-10057,slot_locate,Slot locate,2,2025-01-07T06:53:08,2025-01-07T07:02:02,8.9
BL-10057,pick,Pick,3,2025-01-07T07:02:02,2025-01-07T07:55:20,53.3
BL-10057,pack,Pack,4,2025-01-07T07:55:20,2025-01-07T08:15:56,20.6
BL-10057,qc,QC gate,5,2025-01-07T08:15:56,2025-01-07T08:35:02,19.1
BL-10057,stage_ship,Stage & ship,6,2025-01-07T08:35:02,2025-01-07T08:42:32,7.5
BL-10058,wave_release,Wave release,1,2025-01-07T06:40:19,2025-01-07T06:44:25,4.1
BL-10058,slot_locate,Slot locate,2,2025-01-07T06:44:25,2025-01-07T06:51:43,7.3
BL-10058,pick,Pick,3,2025-01-07T06:51:43,2025-01-07T07:15:25,23.7
BL-10058,pack,Pack,4,2025-01-07T07:15:25,2025-01-07T07:28:37,13.2
BL-10058,qc,QC gate,5,2025-01-07T07:28:37,2025-01-07T07:41:07,12.5
BL-10058,stage_ship,Stage & ship,6,2025-01-07T07:41:07,2025-01-07T07:49:13,8.1
BL-10059,wave_release,Wave release,1,2025-01-07T06:50:46,2025-01-07T06:55:46,5.0
BL-10059,slot_locate,Slot locate,2,2025-01-07T06:55:46,2025-01-07T07:07:46,12.0
BL-10059,pick,Pick,3,2025-01-07T07:07:46,2025-01-07T07:49:28,41.7
BL-10059,pack,Pack,4,2025-01-07T07:49:28,2025-01-07T07:56:28,7.0
BL-10059,qc,QC gate,5,2025-01-07T07:56:28,2025-01-07T08:14:16,17.8
BL-10059,stage_ship,Stage & ship,6,2025-01-07T08:19:58,2025-01-07T08:28:16,8.3
BL-10060,wave_release,Wave release,1,2025-01-07T14:45:09,2025-01-07T14:49:45,4.6
BL-10060,slot_locate,Slot locate,2,2025-01-07T14:49:45,2025-01-07T14:55:15,5.5
BL-10060,pick,Pick,3,2025-01-07T14:55:15,2025-01-07T15:06:03,10.8
BL-10060,pack,Pack,4,2025-01-07T15:06:03,2025-01-07T15:15:15,9.2
BL-10060,qc,QC gate,5,2025-01-07T15:15:15,2025-01-07T15:26:57,11.7
BL-10060,stage_ship,Stage & ship,6,2025-01-07T15:26:57,2025-01-07T15:36:51,9.9
BL-10061,wave_release,Wave release,1,2025-01-07T14:10:01,2025-01-07T14:16:43,6.7
BL-10061,slot_locate,Slot locate,2,2025-01-07T14:16:43,2025-01-07T14:21:19,4.6
BL-10061,pick,Pick,3,2025-01-07T14:21:19,2025-01-07T15:13:37,52.3
BL-10061,pack,Pack,4,2025-01-07T15:13:37,2025-01-07T15:23:07,9.5
BL-10061,qc,QC gate,5,2025-01-07T15:23:07,2025-01-07T15:39:37,16.5
BL-10061,stage_ship,Stage & ship,6,2025-01-07T15:39:37,2025-01-07T15:53:55,14.3
BL-10062,wave_release,Wave release,1,2025-01-07T14:33:32,2025-01-07T14:37:14,3.7
BL-10062,slot_locate,Slot locate,2,2025-01-07T14:37:14,2025-01-07T14:46:32,9.3
BL-10062,pick,Pick,3,2025-01-07T14:46:32,2025-01-07T16:24:56,98.4
BL-10062,pack,Pack,4,2025-01-07T16:24:56,2025-01-07T16:36:50,11.9
BL-10062,qc,QC gate,5,2025-01-07T16:36:50,2025-01-07T16:46:44,9.9
BL-10062,stage_ship,Stage & ship,6,2025-01-07T16:46:44,2025-01-07T16:57:02,10.3
BL-10063,wave_release,Wave release,1,2025-01-07T14:49:07,2025-01-07T14:55:37,6.5
BL-10063,slot_locate,Slot locate,2,2025-01-07T14:55:37,2025-01-07T15:03:55,8.3
BL-10063,pick,Pick,3,2025-01-07T15:03:55,2025-01-07T15:57:55,54.0
BL-10063,pack,Pack,4,2025-01-07T15:57:55,2025-01-07T16:14:43,16.8
BL-10063,qc,QC gate,5,2025-01-07T16:14:43,2025-01-07T16:32:37,17.9
BL-10063,stage_ship,Stage & ship,6,2025-01-07T16:32:37,2025-01-07T16:37:55,5.3
BL-10064,wave_release,Wave release,1,2025-01-07T14:48:39,2025-01-07T14:52:15,3.6
BL-10064,slot_locate,Slot locate,2,2025-01-07T14:52:15,2025-01-07T14:59:03,6.8
BL-10064,pick,Pick,3,2025-01-07T14:59:03,2025-01-07T16:16:09,77.1
BL-10064,pack,Pack,4,2025-01-07T16:28:57,2025-01-07T16:36:33,7.6
BL-10064,qc,QC gate,5,2025-01-07T16:36:33,2025-01-07T16:53:21,16.8
BL-10064,stage_ship,Stage & ship,6,2025-01-07T16:53:21,2025-01-07T17:03:15,9.9
BL-10065,wave_release,Wave release,1,2025-01-07T14:09:11,2025-01-07T14:15:17,6.1
BL-10065,slot_locate,Slot locate,2,2025-01-07T14:15:17,2025-01-07T14:23:53,8.6
BL-10065,pick,Pick,3,2025-01-07T14:23:53,2025-01-07T15:23:29,59.6
BL-10065,pack,Pack,4,2025-01-07T15:23:29,2025-01-07T15:41:41,18.2
BL-10065,qc,QC gate,5,2025-01-07T15:41:41,2025-01-07T15:52:53,11.2
BL-10065,stage_ship,Stage & ship,6,2025-01-07T15:52:53,2025-01-07T16:04:05,11.2
BL-10066,wave_release,Wave release,1,2025-01-07T14:45:18,2025-01-07T14:51:54,6.6
BL-10066,slot_locate,Slot locate,2,2025-01-07T14:51:54,2025-01-07T15:01:06,9.2
BL-10066,pick,Pick,3,2025-01-07T15:01:06,2025-01-07T15:26:48,25.7
BL-10066,pack,Pack,4,2025-01-07T15:26:48,2025-01-07T15:34:54,8.1
BL-10066,qc,QC gate,5,2025-01-07T15:34:54,2025-01-07T15:49:54,15.0
BL-10066,stage_ship,Stage & ship,6,2025-01-07T15:49:54,2025-01-07T15:53:30,3.6
BL-10067,wave_release,Wave release,1,2025-01-07T14:30:23,2025-01-07T14:38:17,7.9
BL-10067,slot_locate,Slot locate,2,2025-01-07T14:38:17,2025-01-07T14:44:29,6.2
BL-10067,pick,Pick,3,2025-01-07T14:44:29,2025-01-07T15:23:11,38.7
BL-10067,pack,Pack,4,2025-01-07T15:23:11,2025-01-07T15:34:41,11.5
BL-10067,qc,QC gate,5,2025-01-07T15:34:41,2025-01-07T15:49:35,14.9
BL-10067,stage_ship,Stage & ship,6,2025-01-07T15:49:35,2025-01-07T15:58:11,8.6
BL-10068,wave_release,Wave release,1,2025-01-07T22:31:10,2025-01-07T22:36:04,4.9
BL-10068,slot_locate,Slot locate,2,2025-01-07T22:36:04,2025-01-07T22:41:04,5.0
BL-10068,pick,Pick,3,2025-01-07T22:41:04,2025-01-07T23:31:34,50.5
BL-10068,pack,Pack,4,2025-01-07T23:31:34,2025-01-07T23:46:58,15.4
BL-10068,qc,QC gate,5,2025-01-07T23:46:58,2025-01-08T00:04:10,17.2
BL-10068,stage_ship,Stage & ship,6,2025-01-08T00:04:10,2025-01-08T00:11:04,6.9
BL-10069,wave_release,Wave release,1,2025-01-07T22:42:23,2025-01-07T22:46:05,3.7
BL-10069,slot_locate,Slot locate,2,2025-01-07T22:46:05,2025-01-07T22:51:35,5.5
BL-10069,pick,Pick,3,2025-01-07T22:51:35,2025-01-07T23:16:29,24.9
BL-10069,pack,Pack,4,2025-01-07T23:16:29,2025-01-07T23:27:35,11.1
BL-10069,qc,QC gate,5,2025-01-07T23:27:35,2025-01-07T23:43:35,16.0
BL-10069,stage_ship,Stage & ship,6,2025-01-07T23:43:35,2025-01-07T23:53:29,9.9
BL-10070,wave_release,Wave release,1,2025-01-07T22:48:37,2025-01-07T22:53:25,4.8
BL-10070,slot_locate,Slot locate,2,2025-01-07T22:53:25,2025-01-07T23:01:25,8.0
BL-10070,pick,Pick,3,2025-01-07T23:01:25,2025-01-08T00:43:43,102.3
BL-10070,pack,Pack,4,2025-01-08T00:47:43,2025-01-08T01:03:19,15.6
BL-10070,qc,QC gate,5,2025-01-08T01:03:19,2025-01-08T01:19:13,15.9
BL-10070,stage_ship,Stage & ship,6,2025-01-08T01:19:13,2025-01-08T01:25:31,6.3
BL-10071,wave_release,Wave release,1,2025-01-07T22:39:11,2025-01-07T22:43:17,4.1
BL-10071,slot_locate,Slot locate,2,2025-01-07T22:43:17,2025-01-07T22:53:05,9.8
BL-10071,pick,Pick,3,2025-01-07T22:53:05,2025-01-07T23:57:23,64.3
BL-10071,pack,Pack,4,2025-01-07T23:57:23,2025-01-08T00:09:17,11.9
BL-10071,qc,QC gate,5,2025-01-08T00:09:17,2025-01-08T00:21:35,12.3
BL-10071,stage_ship,Stage & ship,6,2025-01-08T00:21:35,2025-01-08T00:32:17,10.7
BL-10072,wave_release,Wave release,1,2025-01-07T22:51:13,2025-01-07T22:56:37,5.4
BL-10072,slot_locate,Slot locate,2,2025-01-07T22:56:37,2025-01-07T23:01:25,4.8
BL-10072,pick,Pick,3,2025-01-07T23:01:25,2025-01-07T23:39:37,38.2
BL-10072,pack,Pack,4,2025-01-07T23:39:37,2025-01-07T23:52:43,13.1
BL-10072,qc,QC gate,5,2025-01-07T23:52:43,2025-01-08T00:03:07,10.4
BL-10072,stage_ship,Stage & ship,6,2025-01-08T00:07:07,2025-01-08T00:16:37,9.5
BL-10073,wave_release,Wave release,1,2025-01-07T22:47:25,2025-01-07T22:50:49,3.4
BL-10073,slot_locate,Slot locate,2,2025-01-07T22:50:49,2025-01-07T22:58:01,7.2
BL-10073,pick,Pick,3,2025-01-07T22:58:01,2025-01-07T23:47:43,49.7
BL-10073,pack,Pack,4,2025-01-07T23:47:43,2025-01-08T00:02:07,14.4
BL-10073,qc,QC gate,5,2025-01-08T00:02:07,2025-01-08T00:24:37,22.5
BL-10073,stage_ship,Stage & ship,6,2025-01-08T00:24:37,2025-01-08T00:33:07,8.5
BL-10074,wave_release,Wave release,1,2025-01-07T22:26:23,2025-01-07T22:30:59,4.6
BL-10074,slot_locate,Slot locate,2,2025-01-07T22:30:59,2025-01-07T22:38:05,7.1
BL-10074,pick,Pick,3,2025-01-07T22:38:05,2025-01-07T23:07:35,29.5
BL-10074,pack,Pack,4,2025-01-07T23:07:35,2025-01-07T23:22:47,15.2
BL-10074,qc,QC gate,5,2025-01-07T23:22:47,2025-01-07T23:31:47,9.0
BL-10074,stage_ship,Stage & ship,6,2025-01-07T23:31:47,2025-01-07T23:38:47,7.0
BL-10075,wave_release,Wave release,1,2025-01-07T22:42:31,2025-01-07T22:46:31,4.0
BL-10075,slot_locate,Slot locate,2,2025-01-07T22:46:31,2025-01-07T22:55:19,8.8
BL-10075,pick,Pick,3,2025-01-07T22:55:19,2025-01-08T00:04:31,69.2
BL-10075,pack,Pack,4,2025-01-08T00:04:31,2025-01-08T00:21:43,17.2
BL-10075,qc,QC gate,5,2025-01-08T00:21:43,2025-01-08T00:35:31,13.8
BL-10075,stage_ship,Stage & ship,6,2025-01-08T00:35:31,2025-01-08T00:45:25,9.9
BL-10076,wave_release,Wave release,1,2025-01-07T06:45:19,2025-01-07T06:49:07,3.8
BL-10076,slot_locate,Slot locate,2,2025-01-07T06:49:07,2025-01-07T06:54:31,5.4
BL-10076,pick,Pick,3,2025-01-07T06:54:31,2025-01-07T07:28:01,33.5
BL-10076,pack,Pack,4,2025-01-07T07:28:01,2025-01-07T07:39:19,11.3
BL-10076,qc,QC gate,5,2025-01-07T07:39:19,2025-01-07T08:05:55,26.6
BL-10076,stage_ship,Stage & ship,6,2025-01-07T08:05:55,2025-01-07T08:14:07,8.2
BL-10077,wave_release,Wave release,1,2025-01-07T06:35:43,2025-01-07T06:40:31,4.8
BL-10077,slot_locate,Slot locate,2,2025-01-07T06:40:31,2025-01-07T06:47:37,7.1
BL-10077,pick,Pick,3,2025-01-07T06:47:37,2025-01-07T07:47:07,59.5
BL-10077,pack,Pack,4,2025-01-07T07:47:07,2025-01-07T07:59:49,12.7
BL-10077,qc,QC gate,5,2025-01-07T07:59:49,2025-01-07T08:15:31,15.7
BL-10077,stage_ship,Stage & ship,6,2025-01-07T08:30:01,2025-01-07T08:38:31,8.5
BL-10078,wave_release,Wave release,1,2025-01-07T06:31:12,2025-01-07T06:34:54,3.7
BL-10078,slot_locate,Slot locate,2,2025-01-07T06:34:54,2025-01-07T06:41:18,6.4
BL-10078,pick,Pick,3,2025-01-07T06:41:18,2025-01-07T07:21:18,40.0
BL-10078,pack,Pack,4,2025-01-07T07:21:18,2025-01-07T07:37:00,15.7
BL-10078,qc,QC gate,5,2025-01-07T07:37:00,2025-01-07T07:51:42,14.7
BL-10078,stage_ship,Stage & ship,6,2025-01-07T07:51:42,2025-01-07T08:04:12,12.5
BL-10079,wave_release,Wave release,1,2025-01-07T06:44:40,2025-01-07T06:49:40,5.0
BL-10079,slot_locate,Slot locate,2,2025-01-07T06:49:40,2025-01-07T06:59:40,10.0
BL-10079,pick,Pick,3,2025-01-07T06:59:40,2025-01-07T07:47:10,47.5
BL-10079,pack,Pack,4,2025-01-07T07:47:10,2025-01-07T07:59:46,12.6
BL-10079,qc,QC gate,5,2025-01-07T07:59:46,2025-01-07T08:21:22,21.6
BL-10079,stage_ship,Stage & ship,6,2025-01-07T08:21:22,2025-01-07T08:29:04,7.7
BL-10080,wave_release,Wave release,1,2025-01-07T06:11:38,2025-01-07T06:16:20,4.7
BL-10080,slot_locate,Slot locate,2,2025-01-07T06:16:20,2025-01-07T06:25:26,9.1
BL-10080,pick,Pick,3,2025-01-07T06:25:26,2025-01-07T07:28:26,63.0
BL-10080,pack,Pack,4,2025-01-07T07:28:26,2025-01-07T07:45:50,17.4
BL-10080,qc,QC gate,5,2025-01-07T07:45:50,2025-01-07T08:00:02,14.2
BL-10080,stage_ship,Stage & ship,6,2025-01-07T08:00:02,2025-01-07T08:08:38,8.6
BL-10081,wave_release,Wave release,1,2025-01-07T14:22:34,2025-01-07T14:29:46,7.2
BL-10081,slot_locate,Slot locate,2,2025-01-07T14:29:46,2025-01-07T14:47:22,17.6
BL-10081,pick,Pick,3,2025-01-07T14:47:22,2025-01-07T15:16:46,29.4
BL-10081,pack,Pack,4,2025-01-07T15:16:46,2025-01-07T15:31:46,15.0
BL-10081,qc,QC gate,5,2025-01-07T15:31:46,2025-01-07T15:56:40,24.9
BL-10081,stage_ship,Stage & ship,6,2025-01-07T15:56:40,2025-01-07T16:07:04,10.4
BL-10082,wave_release,Wave release,1,2025-01-07T14:50:26,2025-01-07T14:57:20,6.9
BL-10082,slot_locate,Slot locate,2,2025-01-07T14:57:20,2025-01-07T15:08:44,11.4
BL-10082,pick,Pick,3,2025-01-07T15:08:44,2025-01-07T15:43:56,35.2
BL-10082,pack,Pack,4,2025-01-07T15:43:56,2025-01-07T15:53:50,9.9
BL-10082,qc,QC gate,5,2025-01-07T16:05:56,2025-01-07T16:21:08,15.2
BL-10082,stage_ship,Stage & ship,6,2025-01-07T16:21:08,2025-01-07T16:30:08,9.0
BL-10083,wave_release,Wave release,1,2025-01-07T14:50:07,2025-01-07T14:53:37,3.5
BL-10083,slot_locate,Slot locate,2,2025-01-07T14:53:37,2025-01-07T15:02:07,8.5
BL-10083,pick,Pick,3,2025-01-07T15:02:07,2025-01-07T15:51:07,49.0
BL-10083,pack,Pack,4,2025-01-07T15:51:07,2025-01-07T16:00:13,9.1
BL-10083,qc,QC gate,5,2025-01-07T16:00:13,2025-01-07T16:17:55,17.7
BL-10083,stage_ship,Stage & ship,6,2025-01-07T16:17:55,2025-01-07T16:26:37,8.7
BL-10084,wave_release,Wave release,1,2025-01-07T14:08:49,2025-01-07T14:13:25,4.6
BL-10084,slot_locate,Slot locate,2,2025-01-07T14:13:25,2025-01-07T14:25:07,11.7
BL-10084,pick,Pick,3,2025-01-07T14:25:07,2025-01-07T15:19:49,54.7
BL-10084,pack,Pack,4,2025-01-07T15:19:49,2025-01-07T15:36:49,17.0
BL-10084,qc,QC gate,5,2025-01-07T15:36:49,2025-01-07T15:54:07,17.3
BL-10084,stage_ship,Stage & ship,6,2025-01-07T15:54:07,2025-01-07T16:08:07,14.0
BL-10085,wave_release,Wave release,1,2025-01-07T14:26:16,2025-01-07T14:31:28,5.2
BL-10085,slot_locate,Slot locate,2,2025-01-07T14:31:28,2025-01-07T14:38:40,7.2
BL-10085,pick,Pick,3,2025-01-07T14:38:40,2025-01-07T15:21:04,42.4
BL-10085,pack,Pack,4,2025-01-07T15:21:04,2025-01-07T15:37:40,16.6
BL-10085,qc,QC gate,5,2025-01-07T15:37:40,2025-01-07T15:54:46,17.1
BL-10085,stage_ship,Stage & ship,6,2025-01-07T15:54:46,2025-01-07T16:05:28,10.7
BL-10086,wave_release,Wave release,1,2025-01-07T14:18:22,2025-01-07T14:23:34,5.2
BL-10086,slot_locate,Slot locate,2,2025-01-07T14:23:34,2025-01-07T14:34:16,10.7
BL-10086,pick,Pick,3,2025-01-07T14:34:16,2025-01-07T15:13:52,39.6
BL-10086,pack,Pack,4,2025-01-07T15:13:52,2025-01-07T15:25:16,11.4
BL-10086,qc,QC gate,5,2025-01-07T15:25:16,2025-01-07T15:44:52,19.6
BL-10086,stage_ship,Stage & ship,6,2025-01-07T15:44:52,2025-01-07T15:58:40,13.8
BL-10087,wave_release,Wave release,1,2025-01-07T14:40:02,2025-01-07T14:47:32,7.5
BL-10087,slot_locate,Slot locate,2,2025-01-07T14:47:32,2025-01-07T14:55:14,7.7
BL-10087,pick,Pick,3,2025-01-07T14:55:14,2025-01-07T15:50:44,55.5
BL-10087,pack,Pack,4,2025-01-07T15:50:44,2025-01-07T16:00:50,10.1
BL-10087,qc,QC gate,5,2025-01-07T16:00:50,2025-01-07T16:16:50,16.0
BL-10087,stage_ship,Stage & ship,6,2025-01-07T16:16:50,2025-01-07T16:25:20,8.5
BL-10088,wave_release,Wave release,1,2025-01-07T14:34:46,2025-01-07T14:39:28,4.7
BL-10088,slot_locate,Slot locate,2,2025-01-07T14:39:28,2025-01-07T14:49:22,9.9
BL-10088,pick,Pick,3,2025-01-07T14:49:22,2025-01-07T15:41:10,51.8
BL-10088,pack,Pack,4,2025-01-07T15:41:10,2025-01-07T15:53:52,12.7
BL-10088,qc,QC gate,5,2025-01-07T15:53:52,2025-01-07T16:10:22,16.5
BL-10088,stage_ship,Stage & ship,6,2025-01-07T16:10:22,2025-01-07T16:17:46,7.4
BL-10089,wave_release,Wave release,1,2025-01-07T14:16:42,2025-01-07T14:24:48,8.1
BL-10089,slot_locate,Slot locate,2,2025-01-07T14:24:48,2025-01-07T14:39:00,14.2
BL-10089,pick,Pick,3,2025-01-07T14:39:00,2025-01-07T15:33:18,54.3
BL-10089,pack,Pack,4,2025-01-07T15:33:18,2025-01-07T15:45:30,12.2
BL-10089,qc,QC gate,5,2025-01-07T15:45:30,2025-01-07T16:02:18,16.8
BL-10089,stage_ship,Stage & ship,6,2025-01-07T16:02:18,2025-01-07T16:08:00,5.7
BL-10090,wave_release,Wave release,1,2025-01-07T22:26:23,2025-01-07T22:31:41,5.3
BL-10090,slot_locate,Slot locate,2,2025-01-07T22:31:41,2025-01-07T22:40:53,9.2
BL-10090,pick,Pick,3,2025-01-07T22:40:53,2025-01-07T23:47:35,66.7
BL-10090,pack,Pack,4,2025-01-07T23:47:35,2025-01-08T00:05:05,17.5
BL-10090,qc,QC gate,5,2025-01-08T00:05:05,2025-01-08T00:22:05,17.0
BL-10090,stage_ship,Stage & ship,6,2025-01-08T00:22:05,2025-01-08T00:34:29,12.4
BL-10091,wave_release,Wave release,1,2025-01-07T22:19:13,2025-01-07T22:26:07,6.9
BL-10091,slot_locate,Slot locate,2,2025-01-07T22:26:07,2025-01-07T22:34:01,7.9
BL-10091,pick,Pick,3,2025-01-07T22:34:01,2025-01-07T23:19:31,45.5
BL-10091,pack,Pack,4,2025-01-07T23:19:31,2025-01-07T23:34:13,14.7
BL-10091,qc,QC gate,5,2025-01-07T23:34:13,2025-01-07T23:48:49,14.6
BL-10091,stage_ship,Stage & ship,6,2025-01-07T23:48:49,2025-01-07T23:56:19,7.5
BL-10092,wave_release,Wave release,1,2025-01-07T22:44:47,2025-01-07T22:51:17,6.5
BL-10092,slot_locate,Slot locate,2,2025-01-07T22:51:17,2025-01-07T23:04:35,13.3
BL-10092,pick,Pick,3,2025-01-07T23:20:23,2025-01-08T00:41:41,81.3
BL-10092,pack,Pack,4,2025-01-08T00:41:41,2025-01-08T01:05:17,23.6
BL-10092,qc,QC gate,5,2025-01-08T01:05:17,2025-01-08T01:22:35,17.3
BL-10092,stage_ship,Stage & ship,6,2025-01-08T01:22:35,2025-01-08T01:33:17,10.7
BL-10093,wave_release,Wave release,1,2025-01-07T06:39:42,2025-01-07T06:46:48,7.1
BL-10093,slot_locate,Slot locate,2,2025-01-07T06:46:48,2025-01-07T06:56:00,9.2
BL-10093,pick,Pick,3,2025-01-07T06:56:00,2025-01-07T07:32:12,36.2
BL-10093,pack,Pack,4,2025-01-07T07:32:12,2025-01-07T07:44:24,12.2
BL-10093,qc,QC gate,5,2025-01-07T07:44:24,2025-01-07T08:05:36,21.2
BL-10093,stage_ship,Stage & ship,6,2025-01-07T08:05:36,2025-01-07T08:21:36,16.0
BL-10094,wave_release,Wave release,1,2025-01-07T06:36:18,2025-01-07T06:43:36,7.3
BL-10094,slot_locate,Slot locate,2,2025-01-07T06:43:36,2025-01-07T06:55:30,11.9
BL-10094,pick,Pick,3,2025-01-07T06:55:30,2025-01-07T07:36:48,41.3
BL-10094,pack,Pack,4,2025-01-07T07:36:48,2025-01-07T07:50:36,13.8
BL-10094,qc,QC gate,5,2025-01-07T07:50:36,2025-01-07T08:05:30,14.9
BL-10094,stage_ship,Stage & ship,6,2025-01-07T08:05:30,2025-01-07T08:12:42,7.2
BL-10095,wave_release,Wave release,1,2025-01-07T06:31:08,2025-01-07T06:36:38,5.5
BL-10095,slot_locate,Slot locate,2,2025-01-07T06:36:38,2025-01-07T06:42:08,5.5
BL-10095,pick,Pick,3,2025-01-07T06:42:08,2025-01-07T07:35:26,53.3
BL-10095,pack,Pack,4,2025-01-07T07:35:26,2025-01-07T07:50:44,15.3
BL-10095,qc,QC gate,5,2025-01-07T07:50:44,2025-01-07T08:01:08,10.4
BL-10095,stage_ship,Stage & ship,6,2025-01-07T08:01:08,2025-01-07T08:12:20,11.2
BL-10096,wave_release,Wave release,1,2025-01-07T06:17:10,2025-01-07T06:23:22,6.2
BL-10096,slot_locate,Slot locate,2,2025-01-07T06:23:22,2025-01-07T06:33:58,10.6
BL-10096,pick,Pick,3,2025-01-07T06:33:58,2025-01-07T07:43:22,69.4
BL-10096,pack,Pack,4,2025-01-07T07:43:22,2025-01-07T07:53:28,10.1
BL-10096,qc,QC gate,5,2025-01-07T07:53:28,2025-01-07T08:13:04,19.6
BL-10096,stage_ship,Stage & ship,6,2025-01-07T08:13:04,2025-01-07T08:21:40,8.6
BL-10097,wave_release,Wave release,1,2025-01-07T06:37:38,2025-01-07T06:45:14,7.6
BL-10097,slot_locate,Slot locate,2,2025-01-07T06:45:14,2025-01-07T06:55:20,10.1
BL-10097,pick,Pick,3,2025-01-07T06:55:20,2025-01-07T07:36:20,41.0
BL-10097,pack,Pack,4,2025-01-07T07:36:20,2025-01-07T07:52:32,16.2
BL-10097,qc,QC gate,5,2025-01-07T07:52:32,2025-01-07T08:12:02,19.5
BL-10097,stage_ship,Stage & ship,6,2025-01-07T08:12:02,2025-01-07T08:20:26,8.4
BL-10098,wave_release,Wave release,1,2025-01-07T06:24:25,2025-01-07T06:30:55,6.5
BL-10098,slot_locate,Slot locate,2,2025-01-07T06:30:55,2025-01-07T06:39:07,8.2
BL-10098,pick,Pick,3,2025-01-07T06:39:07,2025-01-07T07:48:01,68.9
BL-10098,pack,Pack,4,2025-01-07T07:48:01,2025-01-07T08:08:43,20.7
BL-10098,qc,QC gate,5,2025-01-07T08:08:43,2025-01-07T08:24:37,15.9
